#{"t_start": 1529785687.6581728, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,123,164.538943
3.0,249,166.267667
0.0,129,167.1271
3.0,236,168.752208
1.0,171,169.939787
0.0,125,170.767958
0.0,129,171.6274
0.0,127,172.471196
1.0,157,173.533383
4.0,280,175.502265
3.0,265,177.330512
2.0,202,178.726859
2.0,223,180.27851
2.0,188,181.559846
0.0,127,182.403662
0.0,127,183.263095
0.0,129,184.106901
4.0,302,186.232042
1.0,153,187.263362
4.0,299,189.357243
2.0,202,191.201125
5.0,329,193.51377
0.0,129,194.388444
1.0,155,195.445555
2.0,201,196.836283
0.0,127,197.68008
1.0,173,198.86766
2.0,222,200.399012
1.0,173,201.586601
0.0,123,202.399156
1.0,173,203.586735
1.0,155,204.63367
0.0,129,205.508739
0.0,127,206.352536
0.0,125,207.176078
2.0,222,208.726515
1.0,155,209.773459
0.0,129,210.648517
0.0,123,211.461072
0.0,129,212.336141
1.0,171,213.492468
3.0,231,215.101939
1.0,159,216.170207
0.0,125,217.003535
2.0,202,218.421409
0.0,129,219.298863
1.0,175,220.517705
1.0,178,221.76778
2.0,202,223.176672
4.0,304,225.324504
1.0,153,226.36535
2.0,220,227.885138
2.0,188,229.184861
0.0,129,230.044295
1.0,173,231.231864
2.0,186,232.513211
0.0,127,233.357015
3.0,217,234.872743
1.0,173,236.062881
3.0,239,237.720578
2.0,182,238.97197
1.0,157,240.034533
2.0,202,241.429916
0.0,127,242.273712
3.0,252,244.02383
13.0,352,246.50837
2.0,183,247.758465
4.0,259,249.561064
1.0,176,250.779906
0.0,129,251.654964
3.0,251,253.389446
2.0,183,254.655155
2.0,204,256.092762
2.0,184,257.376749
0.0,125,258.220556
0.0,129,259.095624
1.0,155,260.142559
3.0,253,261.923928
4.0,280,263.877193
3.0,237,265.972767
1.0,157,267.035328
1.0,172,268.20728
2.0,224,269.756284
2.0,204,271.162629
4.0,281,273.13151
2.0,186,274.412856
3.0,272,276.303607
3.0,216,277.79827
3.0,248,279.518296
4.0,280,281.487178
4.0,243,283.174791
3.0,255,284.952082
0.0,127,285.795879
0.0,129,286.655321
1.0,175,287.858528
4.0,245,289.546129
0.0,129,290.40832
4.0,265,292.265423
1.0,155,293.312359
0.0,129,294.171802
3.0,252,295.921907
0.0,127,296.781341
3.0,222,298.312703
4.0,301,300.410625
0.0,129,301.273184
2.0,201,302.663903
5.0,322,304.929679
0.0,129,305.789114
3.0,233,307.398594
5.0,372,310.033017
11.0,481,313.439486
3.0,249,315.173976
1.0,174,316.361567
1.0,176,317.580388
3.0,254,319.352788
4.0,285,321.354636
3.0,236,322.979744
6.0,381,325.698665
2.0,226,327.261279
0.0,129,328.125328
7.0,390,330.878072
1.0,157,331.93839
4.0,304,334.08594
3.0,268,335.94544
6.0,355,338.461234
7.0,364,341.494353
9.0,435,344.572683
2.0,205,345.979029
2.0,205,347.401009
1.0,157,348.479205
3.0,265,350.31766
2.0,205,351.73964
4.0,281,353.699459
3.0,233,355.324569
3.0,232,356.93405
2.0,204,358.356019
2.0,203,359.750325
5.0,328,362.057022
2.0,186,363.338366
1.0,177,364.541564
4.0,323,366.80734
5.0,308,368.979371
4.0,261,370.807606
3.0,214,372.286697
4.0,262,374.101937
5.0,328,376.412214
4.0,284,378.412347
8.0,458,381.662707
3.0,216,383.157297
5.0,369,385.782474
3.0,269,387.657601
6.0,371,390.279154
5.0,368,392.87542
6.0,358,395.406831
4.0,263,397.250714
7.0,250,398.985206
3.0,250,400.735322
3.0,219,402.252701
6.0,397,405.063746
9.0,461,408.313962
10.0,376,410.970392
3.0,250,412.70488
6.0,383,415.881562
9.0,473,419.245075
10.0,529,423.013274
6.0,343,425.435952
7.0,250,427.170443
6.0,344,429.59247
7.0,406,432.467672
1.0,175,433.670868
4.0,248,435.39146
5.0,349,437.860366
8.0,475,441.235601
6.0,349,443.709231
12.0,304,445.828443
12.0,479,449.250546
11.0,398,452.065795
13.0,511,455.745075
8.0,407,458.620268
4.0,280,460.583767
5.0,346,463.033662
5.0,288,465.033795
7.0,405,467.907609
6.0,344,470.329635
4.0,279,472.298517
1.0,157,473.345472
4.0,281,475.314354
5.0,308,477.486374
12.0,567,481.526882
3.0,233,483.151801
11.0,485,486.584926
6.0,378,489.725751
14.0,506,493.350993
7.0,378,496.023047
12.0,449,499.225111
9.0,498,502.772832
10.0,492,506.290324
8.0,459,509.557914
9.0,485,513.034177
10.0,473,516.37816
7.0,384,519.118155
11.0,548,523.006634
6.0,353,525.506801
5.0,311,527.692055
11.0,400,530.536007
7.0,382,533.239303
14.0,676,538.067777
10.0,471,541.446231
7.0,389,544.187994
14.0,577,548.297644
7.0,400,551.162226
9.0,497,554.678095
10.0,459,557.944165
7.0,361,560.490983
14.0,538,564.822985
11.0,407,567.707544
17.0,604,571.993691
8.0,423,574.997626
8.0,437,578.091593
13.0,544,581.969696
11.0,497,585.501182
13.0,459,588.766014
16.0,620,593.206611
12.0,509,596.88172
12.0,412,599.80379
15.0,631,604.314573
10.0,503,607.896593
9.0,426,610.9264
14.0,573,615.020433
9.0,472,618.380023
15.0,450,621.567736
7.0,386,624.296867
6.0,318,626.531383
14.0,513,630.176874
14.0,591,634.891179
13.0,626,639.375854
14.0,512,643.046387
16.0,526,646.812264
16.0,430,649.86659
15.0,526,653.614736
9.0,485,657.052709
18.0,479,660.47457
15.0,704,665.50546
19.0,736,670.781635
16.0,668,675.547579
15.0,537,679.37959
11.0,409,682.286045
13.0,592,686.497962
8.0,405,689.373146
20.0,563,693.388825
16.0,491,696.88002
18.0,688,701.81786
11.0,509,705.45328
17.0,643,710.547382
14.0,554,714.518984
11.0,552,718.467978
8.0,375,721.140033
14.0,616,725.550326
14.0,528,729.328582
10.0,483,732.766322
15.0,543,736.652746
13.0,628,741.168672
19.0,737,746.450287
28.0,902,752.95242
2.0,225,754.515024
21.0,850,760.641229
20.0,563,764.672908
17.0,524,768.454252
13.0,543,772.376389
14.0,535,776.189706
13.0,585,780.39321
17.0,479,783.807765
23.0,747,789.182307
12.0,554,793.151321
9.0,401,795.995262
21.0,777,801.590193
16.0,549,805.539266
28.0,636,810.086374
14.0,575,814.227275
12.0,591,818.457917
13.0,519,822.169566
21.0,650,826.826128
15.0,680,831.713624
10.0,545,835.604518
11.0,560,839.620413
11.0,577,843.74274
33.0,856,849.921495
10.0,512,853.593616
16.0,640,858.734162
12.0,533,862.5629
13.0,521,866.320456
28.0,790,872.032206
15.0,555,876.016858
14.0,645,880.647875
33.0,870,886.932636
40.0,742,892.261118
24.0,839,898.324033
21.0,509,901.976441
20.0,734,907.271489
16.0,707,912.358172
22.0,613,916.76325
40.0,557,920.747891
16.0,655,925.471687
28.0,841,932.037385
21.0,608,936.381424
16.0,450,939.584774
19.0,452,942.774161
20.0,643,947.38303
26.0,728,952.586505
15.0,620,957.027705
25.0,670,961.818752
22.0,804,967.590391
18.0,514,971.258106
6.0,321,973.507935
12.0,541,977.39883
21.0,786,983.039824
21.0,734,988.310008
17.0,439,991.420521
16.0,558,995.405173
22.0,638,999.970786
17.0,647,1004.58915
11.0,546,1008.49566
20.0,714,1013.626159
14.0,385,1016.34509
13.0,568,1020.392225
24.0,470,1023.732679
24.0,640,1028.321844
21.0,602,1032.618997
22.0,606,1036.966388
34.0,769,1042.479788
10.0,465,1045.776947
20.0,703,1050.808606
22.0,726,1056.015604
22.0,854,1062.15265
17.0,481,1065.559974
21.0,734,1070.824255
24.0,769,1076.34089
27.0,666,1081.109229
10.0,379,1083.843785
14.0,371,1086.468963
26.0,966,1093.416173
30.0,868,1099.630832
19.0,527,1103.381187
34.0,630,1107.881384
16.0,557,1111.857257
15.0,636,1116.404436
22.0,715,1121.537636
34.0,995,1128.714129
18.0,404,1131.573696
25.0,664,1136.32567
18.0,749,1141.719897
32.0,542,1145.595158
10.0,472,1148.939122
18.0,637,1153.506581
10.0,466,1156.834928
15.0,655,1161.553143
27.0,815,1167.422656
15.0,479,1170.829134
17.0,647,1175.454453
15.0,464,1178.75721
15.0,701,1183.78546
26.0,755,1189.205724
15.0,653,1193.871672
36.0,716,1199.01265
27.0,936,1205.746103
21.0,745,1211.10444
16.0,561,1215.104718
24.0,695,1220.090536
24.0,881,1226.419338
22.0,646,1231.051892
26.0,626,1235.521419
17.0,769,1241.057608
25.0,876,1247.354913
18.0,715,1252.474056
23.0,879,1258.802595
30.0,817,1264.661953
19.0,720,1269.83839
13.0,646,1274.448073
20.0,672,1279.248144
34.0,809,1285.058986
27.0,972,1292.079497
14.0,465,1295.376581
25.0,759,1301.345733
22.0,723,1306.517963
17.0,660,1311.237333
23.0,720,1316.424717
25.0,845,1322.492829
18.0,649,1327.133763
15.0,634,1331.680933
32.0,876,1337.975629
12.0,471,1341.335238
21.0,630,1345.851221
13.0,478,1349.2577
23.0,801,1355.014618
26.0,829,1360.961461
14.0,531,1364.758834
32.0,881,1371.102998
17.0,643,1375.697485
25.0,722,1380.866473
21.0,745,1386.226215
32.0,884,1392.565985
23.0,695,1397.596141
22.0,848,1403.702591
22.0,520,1407.403175
21.0,817,1413.272994
21.0,727,1418.483063
11.0,423,1421.497519
11.0,475,1424.872753
19.0,465,1428.185464
24.0,845,1434.264006
25.0,778,1439.841726
16.0,598,1444.123252
25.0,651,1448.799529
22.0,687,1453.706107
27.0,695,1458.686502
25.0,736,1463.979565
37.0,1073,1471.701472
25.0,744,1477.04558
12.0,564,1481.07551
24.0,761,1486.548229
30.0,908,1493.097622
20.0,794,1498.80098
27.0,751,1504.184151
17.0,595,1508.437382
6.0,379,1511.125062
14.0,610,1515.484738
28.0,901,1521.972573
20.0,556,1525.957206
37.0,865,1532.168278
12.0,626,1536.647933
32.0,871,1542.926828
19.0,631,1547.442744
27.0,830,1553.400766
27.0,856,1559.557438
17.0,685,1564.469906
17.0,696,1569.483203
20.0,692,1574.434999
23.0,652,1579.122813
23.0,706,1584.191244
41.0,853,1590.322574
31.0,885,1596.694718
26.0,676,1601.570045
26.0,819,1607.458193
29.0,777,1613.052244
30.0,886,1619.427197
27.0,824,1625.333853
36.0,703,1630.38019
38.0,991,1637.520078
11.0,511,1641.176562
16.0,543,1645.051832
19.0,542,1648.921299
39.0,913,1655.487351
32.0,1066,1663.717236
36.0,847,1669.819578
43.0,1093,1677.745031
25.0,752,1683.158829
31.0,773,1688.752952
28.0,709,1693.883388
28.0,934,1700.617135
10.0,453,1703.851723
46.0,1149,1712.218316
32.0,1125,1720.382973
27.0,909,1726.948814
36.0,910,1733.523129
54.0,987,1741.207664
48.0,895,1747.661221
22.0,570,1751.755245
22.0,726,1756.968388
36.0,1013,1764.288645
26.0,927,1771.003474
34.0,982,1778.107691
36.0,993,1785.295535
11.0,466,1788.608257
45.0,1082,1796.441507
37.0,1013,1803.770113
38.0,884,1810.130183
36.0,843,1816.77022
29.0,757,1822.214403
57.0,1230,1831.129363
32.0,1040,1838.672379
35.0,854,1844.844668
47.0,1096,1852.774885
40.0,683,1857.69709
36.0,673,1862.545012
50.0,957,1869.465687
34.0,861,1875.700469
32.0,650,1880.377884
26.0,735,1885.659497
54.0,1199,1894.339703
21.0,600,1898.666765
43.0,905,1905.224479
17.0,602,1909.549611
50.0,1038,1917.056702
28.0,864,1923.308218
41.0,818,1929.214864
39.0,1101,1937.199772
24.0,818,1943.094457
34.0,837,1949.147238
43.0,1046,1956.714252
47.0,810,1963.120942
37.0,1052,1970.730383
45.0,1169,1979.204967
21.0,622,1983.684287
16.0,569,1987.778301
17.0,664,1992.546351
29.0,945,1999.392222
31.0,1015,2006.736464
40.0,1060,2014.408392
44.0,993,2021.565114
14.0,461,2024.921348
20.0,797,2030.687369
42.0,982,2037.791234
16.0,665,2042.578393
68.0,1156,2050.950607
42.0,1022,2058.357353
16.0,683,2063.326444
11.0,420,2066.342272
38.0,1137,2074.606551
42.0,1046,2082.179638
16.0,566,2086.242409
16.0,652,2090.914588
38.0,679,2095.813726
27.0,904,2102.345423
59.0,1032,2109.819385
24.0,616,2114.256947
45.0,1109,2122.304215
66.0,1159,2130.692075
36.0,899,2137.193253
47.0,1188,2145.803214
15.0,663,2150.584785
22.0,635,2155.137602
41.0,1160,2163.554271
37.0,857,2169.726108
27.0,785,2175.398362
48.0,928,2182.120136
78.0,1075,2189.933172
54.0,1264,2199.075529
21.0,735,2204.390406
69.0,1287,2213.717195
17.0,609,2218.093978
46.0,1243,2227.110792
32.0,911,2233.69299
32.0,1029,2241.149982
25.0,823,2247.101786
49.0,1190,2256.308358
23.0,849,2262.452062
35.0,726,2267.684278
40.0,1074,2275.466059
41.0,1074,2283.246308
32.0,959,2290.195525
261.0,1419,2300.48493
29.0,971,2307.531501
252.0,1156,2315.914383
28.0,861,2322.164395
63.0,1025,2330.221485
61.0,1281,2339.54177
33.0,826,2345.510908
51.0,1207,2354.258602
32.0,1051,2361.859425
21.0,708,2366.953525
46.0,1193,2375.606905
42.0,1131,2383.776902
12.0,486,2387.261519
43.0,876,2393.590667
42.0,1116,2401.67868
13.0,605,2406.02272
39.0,981,2413.132571
24.0,925,2419.817442
24.0,755,2425.257618
43.0,982,2432.37886
49.0,975,2439.426196
14.0,561,2443.462346
22.0,764,2448.97835
34.0,924,2455.681914
34.0,832,2461.695748
40.0,1088,2469.595446
19.0,613,2474.00199
40.0,1079,2481.815577
26.0,856,2488.002967
50.0,1401,2498.185281
40.0,850,2504.352331
29.0,774,2509.92757
23.0,748,2515.334382
33.0,685,2520.256941
33.0,821,2526.210238
39.0,923,2532.88256
47.0,1028,2540.345652
43.0,1094,2548.276388
44.0,1057,2555.932398
66.0,1451,2566.471562
193.0,1193,2575.128382
37.0,986,2582.271121
42.0,721,2587.439871
32.0,917,2594.088165
71.0,1337,2603.785254
51.0,1049,2611.386639
79.0,1102,2619.41246
28.0,813,2625.264973
23.0,780,2630.928976
59.0,1185,2639.557382
6.0,307,2641.729391
48.0,1215,2650.515643
31.0,892,2657.031691
25.0,843,2663.110222
61.0,1393,2673.235812
245.0,1037,2680.727072
24.0,712,2685.867543
52.0,1072,2693.619775
21.0,884,2700.589
64.0,1187,2709.261456
36.0,836,2715.330684
35.0,842,2721.429265
37.0,985,2728.530283
11.0,364,2731.140291
13.0,555,2735.105862
13.0,591,2739.356137
50.0,1018,2746.716005
73.0,1011,2754.044634
54.0,848,2760.18249
31.0,911,2766.76318
28.0,762,2772.277647
36.0,1077,2780.137245
32.0,846,2786.262655
54.0,1379,2796.314301
60.0,896,2802.824657
222.0,1165,2811.293385
47.0,999,2818.52795
32.0,1037,2826.051649
42.0,841,2832.120542
64.0,1036,2839.621043
57.0,856,2845.797513
55.0,1154,2854.173392
51.0,822,2860.130127
44.0,687,2865.088719
48.0,972,2872.120438
43.0,1131,2880.308476
45.0,1047,2887.918475
51.0,1067,2895.635124
84.0,1370,2905.598359
72.0,1355,2915.442757
68.0,1449,2925.977232
53.0,1053,2933.62321
52.0,1043,2941.16861
57.0,1171,2949.650821
45.0,1042,2957.21016
57.0,1086,2965.132555
41.0,1091,2973.10061
33.0,1047,2980.711121
282.0,1268,2990.493357
50.0,1173,2999.009552
51.0,1243,3008.010163
19.0,541,3011.885413
23.0,674,3016.740448
48.0,950,3023.597073
60.0,1355,3033.39927
36.0,1007,3040.654984
92.0,1454,3051.187154
71.0,1309,3060.652355
49.0,1035,3068.739044
34.0,881,3075.088517
42.0,1001,3082.317876
59.0,1333,3091.990408
25.0,913,3098.568965
32.0,917,3105.177293
80.0,1528,3116.283594
36.0,959,3123.221556
54.0,1136,3131.44548
51.0,1347,3141.217545
30.0,957,3148.136453
65.0,1410,3158.347303
32.0,838,3164.409256
60.0,1343,3174.151245
59.0,1184,3182.705263
32.0,955,3189.598382
49.0,1295,3199.012481
62.0,749,3204.405373
26.0,689,3209.39008
48.0,1027,3216.801491
53.0,1079,3224.62789
55.0,1126,3232.785263
41.0,1082,3240.623138
39.0,1090,3248.515976
39.0,1178,3257.067083
86.0,1317,3266.608303
59.0,1004,3273.889484
21.0,641,3278.530419
75.0,1563,3289.923692
74.0,1398,3300.070618
22.0,647,3304.72718
83.0,1361,3314.616879
225.0,1092,3322.523247
51.0,1095,3330.477684
30.0,731,3335.754579
47.0,1092,3343.645732
67.0,863,3349.897718
50.0,1204,3358.604312
33.0,831,3364.589089
66.0,1406,3374.791281
36.0,1054,3382.413028
41.0,977,3389.491625
260.0,1000,3396.699696
58.0,1242,3405.717985
24.0,762,3411.200951
19.0,658,3415.935642
38.0,752,3421.328579
44.0,983,3428.436002
43.0,861,3434.655178
45.0,1133,3442.847916
51.0,1210,3451.606271
52.0,1171,3460.088371
66.0,838,3466.13531
217.0,1429,3476.524383
71.0,1107,3484.52493
85.0,1655,3496.531236
20.0,706,3501.626898
84.0,1546,3512.848971
65.0,1394,3522.961727
33.0,938,3529.743509
95.0,1766,3542.584024
100.0,1299,3552.030087
51.0,792,3557.740907
62.0,1041,3565.282255
52.0,1019,3572.6692
60.0,1142,3580.951005
38.0,882,3587.315127
96.0,1507,3598.290439
6.0,333,3600.660317
66.0,1460,3611.261179
65.0,1076,3619.039862
84.0,1516,3630.054965
74.0,1695,3642.431448
53.0,1359,3652.929065
30.0,816,3658.821732
50.0,1166,3667.267516
62.0,1144,3675.533148
18.0,697,3680.569308
20.0,701,3685.608124
247.0,968,3692.593311
77.0,1176,3701.124719
59.0,1058,3708.798492
77.0,1660,3720.841063
34.0,897,3727.322116
47.0,1337,3736.998569
49.0,1337,3746.671247
44.0,954,3753.576773
61.0,1485,3764.342276
50.0,857,3770.525515
84.0,1265,3779.713986
62.0,1210,3788.472509
65.0,1168,3796.926199
48.0,1228,3805.835003
41.0,955,3812.742342
35.0,957,3819.654991
50.0,1142,3827.934602
31.0,910,3834.515398
33.0,872,3840.812694
46.0,1305,3850.2722
53.0,1278,3859.559335
44.0,1094,3867.510576
62.0,1153,3875.892685
32.0,832,3881.908711
39.0,1041,3889.440274
170.0,750,3894.84048
55.0,1244,3903.842169
153.0,1170,3912.373998
47.0,1318,3921.915876
221.0,907,3928.478816
51.0,1259,3937.590521
49.0,1041,3945.137901
69.0,1611,3956.829419
55.0,1200,3965.508693
55.0,1066,3973.268862
50.0,1407,3983.558308
273.0,1419,3993.835191
41.0,1050,4001.473536
52.0,1014,4008.794775
74.0,1424,4019.764258
49.0,864,4026.019856
69.0,1284,4035.330282
34.0,1171,4043.841119
36.0,1111,4051.892464
299.0,1664,4063.964956
65.0,1559,4075.31566
49.0,1196,4083.978851
79.0,1193,4093.243281
49.0,1217,4102.071996
36.0,869,4108.339672
22.0,692,4113.336707
34.0,961,4120.305834
36.0,988,4127.435582
33.0,739,4132.74118
45.0,1035,4140.223494
34.0,758,4145.653507
89.0,1382,4155.636725
75.0,1181,4164.137294
153.0,720,4169.33708
75.0,1473,4180.019473
286.0,1082,4187.819246
47.0,1114,4195.867836
52.0,1091,4203.755772
40.0,954,4210.624802
68.0,1435,4221.038648
62.0,1321,4230.666755
75.0,1055,4238.284806
63.0,1303,4247.700553
283.0,1572,4259.123515
49.0,938,4265.927854
53.0,1095,4273.865885
48.0,1146,4282.167561
53.0,1255,4291.25352
39.0,1133,4299.469783
46.0,1152,4307.824794
48.0,1274,4317.075504
65.0,1255,4326.190017
25.0,650,4330.873641
44.0,1249,4339.952374
43.0,1100,4347.919191
51.0,1345,4357.679227
27.0,964,4364.648443
56.0,1363,4374.562042
73.0,1625,4386.381432
21.0,747,4391.788045
41.0,953,4398.663874
55.0,1296,4408.082609
56.0,1354,4417.923491
70.0,1311,4427.424137
35.0,1065,4435.150356
38.0,791,4440.847476
37.0,940,4447.639556
335.0,1091,4455.546344
35.0,873,4461.846347
44.0,1148,4470.175342
222.0,1359,4480.049686
75.0,1112,4488.150353
68.0,1494,4499.026082
44.0,1052,4506.643823
39.0,1031,4514.147922
70.0,1211,4522.939966
63.0,1386,4533.034764
38.0,1150,4541.447163
59.0,997,4548.697562
49.0,1223,4557.579855
126.0,1626,4569.437155
38.0,998,4576.657978
25.0,794,4582.40836
62.0,1423,4592.741367
31.0,952,4599.646072
54.0,1166,4608.093202
27.0,906,4614.665567
20.0,747,4620.044559
81.0,838,4626.100923
58.0,785,4631.770768
60.0,1139,4640.024934
36.0,1005,4647.30667
51.0,1242,4656.317703
26.0,648,4660.96215
7.0,427,4663.999859
87.0,1225,4672.875443
60.0,1382,4682.888798
6.0,351,4685.37333
36.0,979,4692.45188
31.0,838,4698.510039
75.0,831,4704.498358
49.0,1246,4713.529857
44.0,901,4720.056724
105.0,745,4725.425032
117.0,1505,4736.332012
64.0,988,4743.472398
47.0,1225,4752.336188
100.0,1552,4763.597754
43.0,911,4770.250141
59.0,1375,4780.220988
45.0,1164,4788.676991
132.0,1684,4800.896209
395.0,1272,4810.114268
35.0,873,4816.399565
60.0,1303,4825.860229
33.0,950,4832.715142
41.0,1047,4840.290635
31.0,813,4846.154016
70.0,1306,4855.69355
42.0,1083,4863.5222
75.0,1380,4873.542232
87.0,1525,4884.612477
44.0,988,4891.769015
42.0,670,4896.583472
312.0,1261,4905.728507
49.0,945,4912.541517
60.0,1258,4921.664209
52.0,1211,4930.453428
55.0,1341,4940.177734
35.0,771,4945.736248
88.0,967,4952.733225
47.0,1190,4961.360067
78.0,1378,4971.326068
246.0,1035,4978.802935
61.0,1364,4988.702718
71.0,1178,4997.250166
273.0,725,5002.453726
71.0,1086,5010.321182
41.0,1088,5018.217313
52.0,974,5025.257833
31.0,783,5030.898835
60.0,977,5037.972215
233.0,1358,5047.792406
70.0,1443,5058.258627
33.0,930,5064.977826
72.0,1222,5073.832278
57.0,1211,5082.615105
38.0,732,5087.896699
45.0,922,5094.565621
352.0,1011,5101.862986
58.0,848,5107.988383
84.0,1178,5116.503485
22.0,722,5121.698557
62.0,1155,5130.058491
23.0,689,5135.011949
40.0,1014,5142.332557
226.0,1212,5151.114405
55.0,1372,5161.086079
55.0,1330,5170.796208
39.0,908,5177.352757
63.0,1138,5185.608812
74.0,1321,5195.203172
68.0,1471,5205.858382
82.0,1218,5214.680504
55.0,1101,5222.649788
116.0,1489,5233.458548
50.0,1224,5242.322098
49.0,1226,5251.21415
333.0,1200,5259.903194
339.0,1615,5272.282768
85.0,1408,5282.502201
76.0,1475,5293.228672
50.0,1252,5302.317678
232.0,1380,5312.346529
59.0,1192,5320.995114
75.0,1325,5330.620757
73.0,1023,5338.024349
47.0,1034,5346.154711
36.0,1000,5353.41055
115.0,1484,5364.196659
274.0,1380,5374.242033
73.0,1260,5383.398221
60.0,1210,5392.177693
83.0,1385,5402.262895
75.0,1379,5412.256152
64.0,1190,5421.508511
73.0,1233,5430.432887
20.0,592,5434.672192
36.0,960,5441.638039
169.0,1024,5449.024899
35.0,995,5456.257344
56.0,1368,5466.168706
109.0,1723,5478.708815
81.0,1329,5488.407204
112.0,1564,5499.771265
72.0,1152,5508.099938
73.0,1322,5517.693994
72.0,1214,5526.474981
62.0,1179,5535.023617
77.0,1315,5544.573701
77.0,1233,5553.485222
49.0,1118,5561.600778
92.0,1171,5570.105903
63.0,1148,5578.407512
38.0,1043,5585.967541
22.0,814,5591.858571
138.0,1405,5602.050413
271.0,1423,5612.382229
66.0,1370,5622.32171
56.0,1452,5632.881997
176.0,1552,5644.152961
24.0,829,5650.137727
81.0,1472,5660.835829
267.0,1663,5672.981812
38.0,865,5679.230664
77.0,1388,5689.306925
43.0,950,5696.179219
77.0,1583,5707.66946
86.0,1489,5718.494967
310.0,1076,5726.286805
52.0,1269,5735.459046
55.0,999,5742.697868
49.0,1154,5751.057937
36.0,1024,5758.455788
364.0,1296,5767.842484
59.0,1184,5776.413869
57.0,1235,5786.04129
295.0,904,5792.611408
70.0,1226,5801.517189
44.0,1058,5809.183331
94.0,1623,5820.975612
67.0,1276,5830.251654
115.0,1496,5841.13675
267.0,1489,5851.928432
92.0,1399,5862.087304
55.0,1317,5871.669567
49.0,1026,5879.096171
43.0,1031,5886.568763
40.0,956,5893.493733
118.0,1335,5903.163881
