#{"t_start": 1529793924.7156703, "env_id": "Breakout-ramNoFrameskip-v4"}
r,l,t
1.0,193,143.199591
0.0,144,143.649199
1.0,184,144.203251
2.0,236,144.92205
3.0,239,145.765856
0.0,145,146.219011
1.0,196,146.828436
1.0,188,147.40659
2.0,232,148.109762
2.0,200,148.734813
1.0,192,149.328594
0.0,150,149.781749
1.0,182,150.34442
4.0,371,151.469362
3.0,247,152.235038
2.0,207,152.875706
0.0,154,153.344488
2.0,203,153.96953
1.0,188,154.547702
1.0,170,155.078978
1.0,181,155.641526
3.0,251,156.398268
0.0,143,156.851546
3.0,319,157.820228
2.0,218,158.480157
3.0,254,159.266195
0.0,152,159.734976
2.0,212,160.391269
0.0,134,160.813163
3.0,277,161.656969
0.0,153,162.12575
0.0,148,162.594543
3.0,285,163.453974
8.0,480,164.922813
1.0,214,165.579107
2.0,203,166.204242
4.0,260,167.001077
3.0,268,167.829257
1.0,196,168.431216
0.0,174,168.962491
1.0,201,169.587543
0.0,142,170.025062
1.0,173,170.556348
0.0,142,170.993877
5.0,398,172.212708
2.0,198,172.822124
1.0,189,173.415913
4.0,326,174.400461
0.0,140,174.837884
0.0,168,175.353544
2.0,248,176.11922
1.0,156,176.713009
3.0,292,177.603703
2.0,261,178.416259
0.0,128,178.822525
4.0,310,179.760088
3.0,257,180.54139
3.0,283,181.416449
0.0,159,181.900866
0.0,131,182.32277
0.0,146,182.773781
0.0,153,183.242561
3.0,293,184.133246
2.0,237,184.867671
3.0,242,185.602094
3.0,283,186.461537
3.0,260,187.274091
3.0,323,188.258523
0.0,140,188.696052
1.0,212,189.352345
0.0,175,189.883631
0.0,134,190.305544
1.0,215,190.961831
0.0,129,191.352479
0.0,164,191.868268
0.0,211,192.508936
4.0,328,193.509004
1.0,176,194.055914
4.0,326,195.040365
4.0,330,196.056048
0.0,139,196.477951
0.0,208,197.118619
1.0,178,197.66553
1.0,213,198.323034
1.0,198,198.932449
0.0,205,199.557502
0.0,141,199.995021
0.0,127,200.385672
1.0,197,200.995087
0.0,148,201.46387
0.0,186,202.043138
0.0,152,202.515692
1.0,211,203.156358
0.0,173,203.682165
4.0,311,204.644651
0.0,199,205.254107
1.0,221,205.941613
0.0,201,206.551028
3.0,232,207.2542
0.0,151,207.722981
3.0,244,208.473032
0.0,179,209.019953
2.0,256,209.801255
0.0,131,210.207533
3.0,246,210.957574
0.0,146,211.410739
1.0,171,211.942024
2.0,207,212.582682
1.0,171,213.098351
0.0,201,213.723393
4.0,346,214.77472
1.0,194,215.368421
1.0,201,215.993461
0.0,195,216.58725
0.0,163,217.087284
3.0,276,217.931091
2.0,248,218.681141
2.0,250,219.462453
1.0,163,219.962476
0.0,153,220.431379
1.0,205,221.0563
0.0,168,221.57197
4.0,320,222.5564
2.0,266,223.38459
1.0,190,223.962754
1.0,228,224.665926
0.0,166,225.181586
0.0,140,225.619657
1.0,175,226.151
1.0,193,226.744733
1.0,248,227.526036
1.0,177,228.057866
0.0,166,228.572608
5.0,390,229.760188
2.0,230,230.463359
1.0,195,231.072775
1.0,222,231.760322
0.0,183,232.307232
0.0,129,232.729136
0.0,238,233.447943
4.0,340,234.494889
1.0,184,235.057417
4.0,380,236.213756
0.0,148,236.666959
1.0,207,237.307577
2.0,278,238.151374
1.0,197,238.7608
1.0,211,239.417093
3.0,317,240.395165
1.0,236,241.113963
0.0,136,241.535866
3.0,275,242.379673
0.0,178,242.926594
4.0,493,244.426694
0.0,153,244.895467
0.0,175,245.442378
3.0,333,246.442444
2.0,227,247.14571
0.0,218,247.833163
3.0,330,248.831265
0.0,235,249.550053
0.0,171,250.069691
5.0,400,251.304159
0.0,181,251.85106
1.0,227,252.554242
1.0,210,253.1949
1.0,282,254.069958
0.0,197,254.663748
0.0,161,255.163847
0.0,230,255.873925
1.0,202,256.483341
0.0,142,256.936496
0.0,220,257.655296
1.0,323,258.634813
0.0,223,259.322359
0.0,170,259.838019
2.0,269,260.653174
3.0,277,261.512607
3.0,302,262.434543
0.0,156,262.918941
1.0,259,263.700243
0.0,256,264.481555
0.0,182,265.044084
0.0,332,266.059776
0.0,220,266.731696
5.0,427,268.028658
3.0,249,268.794335
0.0,302,269.716271
0.0,313,270.66946
4.0,334,271.685161
4.0,345,272.732107
0.0,224,273.419644
1.0,197,274.035268
0.0,164,274.535302
0.0,193,275.129101
0.0,343,276.176038
4.0,347,277.222991
2.0,255,278.004284
1.0,282,278.879352
3.0,312,279.832531
1.0,343,280.863851
2.0,301,281.785788
2.0,244,282.535838
2.0,240,283.270262
0.0,178,283.817173
0.0,243,284.551597
4.0,303,285.477005
1.0,256,286.258308
0.0,151,286.72709
2.0,295,287.6334
4.0,321,288.601658
4.0,274,289.445471
0.0,274,290.273652
1.0,225,290.976824
0.0,213,291.617483
3.0,307,292.555046
4.0,423,293.852007
0.0,181,294.407099
3.0,307,295.33839
2.0,293,296.231225
0.0,340,297.278224
1.0,840,299.80958
3.0,696,301.934722
4.0,513,303.4817
0.0,320,304.466152
3.0,373,305.591259
3.0,451,306.973511
3.0,469,308.395491
2.0,378,309.536182
0.0,372,310.676884
0.0,262,311.458196
0.0,225,312.145742
3.0,782,314.52089
1.0,307,315.466404
1.0,192,316.044559
0.0,232,316.763366
0.0,344,317.810312
0.0,188,318.388466
2.0,360,319.486459
0.0,244,320.236508
0.0,203,320.86156
2.0,350,321.924122
1.0,217,322.596051
0.0,198,323.205466
0.0,232,323.908629
0.0,396,325.111834
0.0,260,325.924391
1.0,200,326.533814
0.0,284,327.393237
0.0,254,328.174539
0.0,233,328.893338
0.0,259,329.690267
0.0,206,330.315317
3.0,289,331.205992
4.0,408,332.44046
0.0,227,333.143631
0.0,324,334.128063
0.0,240,334.862488
0.0,196,335.471902
2.0,335,336.478882
0.0,193,337.072662
1.0,443,338.416502
3.0,290,339.307187
4.0,405,340.535181
0.0,239,341.26751
0.0,227,341.970684
11.0,505,343.505659
1.0,184,344.068197
0.0,251,344.833863
0.0,172,345.364899
0.0,276,346.208699
2.0,279,347.052504
0.0,271,347.880683
0.0,174,348.427596
1.0,252,349.192214
2.0,338,350.223534
1.0,289,351.09859
7.0,533,352.720363
0.0,201,353.329864
1.0,243,354.07982
0.0,280,354.939263
0.0,249,355.689303
0.0,175,356.236224
2.0,305,357.15816
2.0,251,357.939454
2.0,272,358.767633
1.0,285,359.642693
0.0,212,360.28337
2.0,291,361.174045
0.0,221,361.861591
3.0,991,364.85012
2.0,261,365.647048
0.0,275,366.490855
1.0,240,367.225279
1.0,268,368.037843
0.0,176,368.584746
0.0,263,369.381673
1.0,215,370.053593
0.0,430,371.350554
4.0,670,373.381941
1.0,172,373.913236
5.0,672,375.944611
4.0,275,376.788419
0.0,258,377.569731
3.0,631,379.486923
0.0,178,380.033824
1.0,279,380.893256
1.0,264,381.705821
1.0,283,382.580869
1.0,198,383.190295
2.0,255,384.002839
0.0,185,384.589228
4.0,369,385.700558
1.0,411,386.958689
0.0,320,387.932962
1.0,192,388.519296
0.0,220,389.191216
2.0,237,389.910014
7.0,354,391.003838
12.0,667,393.019608
1.0,308,393.972798
1.0,160,394.457194
1.0,184,395.019732
1.0,319,396.004298
1.0,155,396.48859
3.0,502,398.018257
0.0,302,398.940238
2.0,364,400.034027
0.0,156,400.518434
4.0,297,401.424737
1.0,191,402.018524
1.0,256,402.799837
2.0,312,403.753016
3.0,253,404.518692
0.0,155,405.003099
1.0,183,405.570125
4.0,814,408.023425
2.0,339,409.070359
3.0,292,409.967787
3.0,358,411.046707
3.0,326,412.046773
3.0,384,413.218727
5.0,345,414.281299
5.0,335,415.296991
0.0,215,415.953285
2.0,218,416.625205
3.0,301,417.547142
0.0,186,418.125305
0.0,161,418.609714
2.0,219,419.297259
0.0,149,419.750414
0.0,162,420.250447
0.0,129,420.656724
3.0,222,421.328645
0.0,138,421.750547
4.0,300,422.672485
3.0,260,423.469412
1.0,204,424.094463
1.0,320,425.06327
0.0,164,425.578929
0.0,256,426.360231
0.0,175,426.891526
1.0,174,427.438437
1.0,219,428.110348
0.0,152,428.579139
2.0,224,429.266676
0.0,206,429.891716
4.0,494,431.386518
2.0,297,432.286053
0.0,211,432.942346
1.0,188,433.52051
5.0,463,434.928263
2.0,279,435.772078
1.0,214,436.443998
0.0,136,436.865901
2.0,260,437.662822
0.0,304,438.584757
0.0,368,439.709842
0.0,348,440.776484
0.0,304,441.69841
2.0,388,442.870373
7.0,336,443.898298
1.0,242,444.648348
2.0,302,445.570284
0.0,215,446.226569
2.0,337,447.257888
6.0,518,448.836118
1.0,292,449.726836
4.0,507,451.258165
0.0,356,452.336352
0.0,203,452.97702
0.0,212,453.617689
0.0,260,454.414616
0.0,365,455.524075
4.0,373,456.655106
1.0,726,458.858368
1.0,615,460.717878
0.0,309,461.671057
0.0,210,462.311735
2.0,335,463.327417
1.0,320,464.311858
0.0,251,465.077535
4.0,501,466.585312
0.0,217,467.257174
0.0,327,468.257231
0.0,430,469.554203
1.0,326,470.551204
2.0,239,471.285628
0.0,210,471.926377
0.0,186,472.504461
11.0,296,473.41077
2.0,254,474.192072
0.0,227,474.879628
0.0,227,475.58279
1.0,228,476.280499
1.0,343,477.320866
0.0,259,478.117794
2.0,268,478.930357
2.0,246,479.680399
3.0,463,481.091361
0.0,173,481.622657
2.0,328,482.622714
2.0,378,483.779041
2.0,354,484.857239
2.0,370,485.982314
0.0,211,486.622982
3.0,284,487.498041
2.0,235,488.216838
1.0,467,489.626773
0.0,493,491.126874
2.0,303,492.033183
0.0,469,493.47078
0.0,281,494.314687
1.0,232,495.033384
1.0,199,495.639629
2.0,198,496.249055
1.0,214,496.905339
0.0,197,497.514755
2.0,242,498.265015
1.0,269,499.077359
0.0,180,499.639896
3.0,315,500.593085
1.0,254,501.362062
1.0,458,502.75278
6.0,381,503.924724
4.0,353,504.987295
2.0,280,505.846738
4.0,349,506.909298
0.0,410,508.159392
2.0,248,508.925067
4.0,400,510.1439
5.0,401,511.362731
7.0,371,512.503423
0.0,192,513.081586
0.0,340,514.128532
1.0,332,515.144234
5.0,469,516.566195
1.0,341,517.597513
0.0,306,518.535076
1.0,463,519.942405
1.0,308,520.879959
0.0,405,522.102373
5.0,555,523.78345
0.0,345,524.84602
9.0,532,526.460523
4.0,372,527.583182
1.0,189,528.161346
2.0,929,530.971642
1.0,302,531.895288
1.0,403,533.11412
1.0,371,534.239204
2.0,291,535.124481
3.0,402,536.343313
2.0,269,537.171492
0.0,356,538.265316
1.0,308,539.202879
1.0,272,540.031058
0.0,192,540.624849
2.0,612,542.484348
1.0,564,544.187588
0.0,440,545.531428
0.0,280,546.375233
0.0,324,547.371847
1.0,264,548.168776
0.0,316,549.121964
1.0,373,550.278292
0.0,225,550.965847
2.0,532,552.57532
1.0,222,553.262865
0.0,262,554.059795
0.0,318,555.044235
1.0,185,555.611188
2.0,209,556.251857
0.0,250,557.017533
0.0,130,557.423812
0.0,220,558.09573
1.0,165,558.611389
0.0,165,559.111423
0.0,304,560.048986
2.0,265,560.86154
1.0,184,561.42408
1.0,227,562.119271
0.0,177,562.666173
0.0,175,563.213085
2.0,279,564.056901
0.0,231,564.775689
0.0,206,565.400733
0.0,200,566.025774
2.0,209,566.666441
0.0,159,567.166473
0.0,256,567.944316
1.0,234,568.658015
1.0,302,569.579915
0.0,161,570.079938
0.0,219,570.751934
0.0,244,571.501918
1.0,208,572.142587
1.0,256,572.928384
1.0,184,573.500168
1.0,213,574.140838
0.0,150,574.609607
0.0,158,575.094052
3.0,281,575.953448
3.0,390,577.146259
2.0,259,577.943187
1.0,178,578.490108
2.0,281,579.349532
0.0,195,579.943331
0.0,123,580.333973
1.0,318,581.29967
1.0,474,582.737362
0.0,328,583.737334
0.0,246,584.487374
2.0,534,586.112494
0.0,144,586.550012
1.0,664,588.565781
4.0,828,591.065939
0.0,332,592.080105
0.0,312,593.027366
1.0,252,593.793042
0.0,212,594.449336
0.0,500,595.965063
4.0,501,597.496425
1.0,437,598.824628
2.0,371,599.96533
2.0,319,600.934144
0.0,244,601.684196
0.0,343,602.715515
3.0,294,603.621836
2.0,306,604.559388
3.0,214,605.215681
2.0,707,607.356448
1.0,184,607.918996
0.0,170,608.450272
1.0,258,609.231574
5.0,504,610.762936
0.0,230,611.466099
0.0,170,611.997385
0.0,239,612.731848
1.0,261,613.527304
4.0,349,614.583963
0.0,199,615.209004
0.0,220,615.880934
1.0,245,616.615358
1.0,175,617.16226
0.0,344,618.209205
0.0,264,619.010828
0.0,196,619.620122
1.0,241,620.359941
0.0,158,620.844348
0.0,245,621.594398
0.0,232,622.29757
1.0,234,623.017908
0.0,214,623.674412
0.0,318,624.643027
0.0,302,625.559534
0.0,308,626.512733
2.0,292,627.401032
3.0,278,628.244848
1.0,288,629.135533
2.0,185,629.713772
2.0,273,630.541868
2.0,289,631.416936
0.0,152,631.885708
5.0,374,633.026409
3.0,340,634.057728
0.0,484,635.526576
1.0,193,636.136002
7.0,340,637.167321
6.0,475,638.609517
1.0,157,639.093934
0.0,164,639.609595
1.0,169,640.125242
2.0,398,641.328459
1.0,169,641.844108
0.0,124,642.234759
0.0,142,642.67229
3.0,283,643.531722
2.0,186,644.110016
2.0,187,644.688049
4.0,315,645.641247
1.0,159,646.141271
0.0,156,646.610052
0.0,125,647.000703
2.0,296,647.907023
0.0,129,648.297674
2.0,250,649.078976
3.0,248,649.829018
0.0,177,650.37594
2.0,242,651.110353
1.0,169,651.641639
2.0,289,652.532323
6.0,620,654.411187
1.0,171,654.942473
1.0,164,655.442506
0.0,134,655.86441
0.0,129,656.255061
5.0,2020,662.359103
2.0,254,663.140405
0.0,152,663.609176
0.0,331,664.609244
0.0,187,665.190308
0.0,248,665.940367
0.0,235,666.66095
0.0,247,667.411135
0.0,415,668.676708
2.0,382,669.833047
0.0,150,670.301828
1.0,254,671.083121
0.0,370,672.208195
2.0,280,673.068237
0.0,180,673.616781
0.0,187,674.17931
2.0,298,675.101247
0.0,311,676.045809
0.0,222,676.717729
1.0,196,677.327144
3.0,507,678.889739
0.0,285,679.764798
0.0,217,680.421092
0.0,253,681.204979
3.0,270,682.017532
0.0,182,682.580079
0.0,209,683.220822
1.0,286,684.102283
1.0,197,684.711615
1.0,283,685.571057
0.0,221,686.258603
0.0,180,686.805505
3.0,586,688.586874
0.0,262,689.399428
0.0,132,689.805707
4.0,400,691.024547
1.0,296,691.930849
0.0,204,692.555891
1.0,258,693.337192
0.0,234,694.056
2.0,309,695.009179
2.0,271,695.83736
2.0,290,696.743672
0.0,338,697.774989
2.0,340,698.853187
1.0,405,700.087644
1.0,355,701.165841
1.0,273,701.994021
7.0,311,702.94722
2.0,263,703.744148
2.0,255,704.520209
0.0,201,705.145262
2.0,214,705.819802
0.0,193,706.397967
1.0,258,707.210529
3.0,394,708.393317
2.0,290,709.284002
2.0,195,709.877926
0.0,194,710.487216
3.0,308,711.421528
1.0,435,712.749744
0.0,182,713.31206
0.0,202,713.921475
2.0,267,714.739758
2.0,286,715.614806
4.0,304,716.552379
0.0,233,717.255541
2.0,244,718.0056
1.0,256,718.786893
2.0,353,719.864854
2.0,292,720.755571
4.0,376,721.895855
0.0,141,722.333419
0.0,218,723.005296
3.0,244,723.755346
3.0,260,724.552273
4.0,363,725.661723
1.0,212,726.302391
0.0,190,726.896181
0.0,151,727.364962
1.0,298,728.271283
5.0,514,729.848171
0.0,206,730.488938
1.0,172,731.004499
4.0,357,732.098322
2.0,292,733.004643
0.0,151,733.457788
3.0,270,734.285969
2.0,238,735.020393
1.0,256,735.808757
0.0,272,736.636937
3.0,240,737.371371
4.0,325,738.371428
0.0,227,739.058974
1.0,1479,743.528033
1.0,190,744.106186
3.0,249,744.871862
3.0,272,745.706679
2.0,227,746.394175
3.0,274,747.237981
4.0,332,748.253664
3.0,267,749.066218
0.0,290,749.961457
0.0,192,750.53963
5.0,361,751.643914
3.0,321,752.628365
3.0,309,753.565917
1.0,264,754.378472
1.0,329,755.378539
1.0,460,756.784882
1.0,221,757.454404
0.0,218,758.126334
2.0,254,758.907626
0.0,180,759.464744
1.0,247,760.214804
2.0,214,760.871086
2.0,273,761.699267
0.0,173,762.230562
1.0,1678,767.29099
2.0,248,768.056665
1.0,342,769.087985
1.0,183,769.662744
1.0,187,770.225291
1.0,1304,774.163045
1.0,216,774.819405
1.0,214,775.48995
1.0,2066,781.719874
4.0,352,782.782446
0.0,142,783.219977
0.0,177,783.782512
1.0,395,784.985718
2.0,280,785.845151
4.0,350,786.907721
1.0,230,787.610894
0.0,207,788.251561
1.0,190,788.845351
2.0,1139,792.361211
1.0,231,793.064395
2.0,278,793.939442
0.0,147,794.408223
0.0,172,794.939509
1.0,185,795.509267
0.0,183,796.079944
0.0,216,796.729334
4.0,313,797.698149
0.0,216,798.354444
0.0,219,799.026363
1.0,260,799.823292
2.0,279,800.66712
2.0,275,801.510906
1.0,167,802.026573
2.0,351,803.104761
0.0,172,803.631672
2.0,192,804.225451
2.0,215,804.881755
4.0,324,805.866188
0.0,225,806.559517
3.0,239,807.278305
4.0,285,808.16899
0.0,193,808.762779
0.0,150,809.215935
2.0,638,811.144179
2.0,215,811.800472
1.0,222,812.488019
1.0,250,813.253705
1.0,296,814.160016
1.0,460,815.56635
1.0,320,816.536452
1.0,280,817.427717
2.0,215,818.087862
0.0,265,818.903008
0.0,280,819.76244
2.0,321,820.731265
3.0,296,821.63713
1.0,186,822.215293
2.0,301,823.137239
2.0,272,823.96541
2.0,188,824.543573
1.0,201,825.152999
3.0,872,827.786205
2.0,275,828.63001
0.0,220,829.30193
4.0,539,830.942655
0.0,233,831.661452
1.0,444,833.020929
1.0,400,834.224134
2.0,206,834.864793
1.0,222,835.536712
2.0,297,836.443033
2.0,200,837.052439
0.0,139,837.490963
1.0,184,838.096678
1.0,200,838.706733
0.0,224,839.393982
0.0,252,840.159659
0.0,273,841.003465
4.0,333,842.014692
0.0,279,842.876375
2.0,243,843.62429
1.0,236,844.37433
0.0,232,845.093138
1.0,243,845.84319
1.0,274,846.686985
0.0,239,847.405793
0.0,196,848.015209
0.0,140,848.452728
0.0,132,848.859015
2.0,282,849.71853
7.0,277,850.563837
2.0,269,851.392017
5.0,439,852.722845
0.0,169,853.238496
6.0,401,854.457327
3.0,249,855.223004
3.0,241,855.950032
3.0,261,856.762588
1.0,196,857.360004
3.0,303,858.281952
1.0,173,858.828866
0.0,188,859.422652
1.0,240,860.157067
0.0,229,860.860238
1.0,243,861.610289
1.0,181,862.15721
3.0,353,863.235398
2.0,322,864.219848
1.0,217,864.891772
2.0,235,865.610557
0.0,140,866.048086
1.0,185,866.613922
0.0,199,867.240513
0.0,148,867.693668
1.0,209,868.334337
1.0,181,868.896873
1.0,218,869.568803
5.0,380,870.725123
0.0,176,871.272032
1.0,268,872.084595
7.0,260,872.881515
0.0,185,873.444053
5.0,435,874.772267
0.0,429,876.084854
0.0,343,877.1318
5.0,549,878.803787
0.0,220,879.475707
4.0,371,880.600782
0.0,244,881.350832
2.0,222,882.022752
0.0,174,882.569664
0.0,196,883.17908
2.0,282,884.038512
1.0,262,884.851066
2.0,333,885.851143
0.0,391,887.046892
0.0,228,887.750064
0.0,188,888.322355
2.0,395,889.525551
5.0,521,891.088157
1.0,360,892.197605
1.0,214,892.853899
5.0,424,894.135235
2.0,254,894.916537
1.0,280,895.77598
0.0,184,896.343706
1.0,236,897.062504
0.0,172,897.593791
0.0,154,898.078197
0.0,158,898.562605
1.0,213,899.218899
4.0,370,900.342586
0.0,181,900.905124
5.0,957,903.799847
3.0,352,904.878035
0.0,239,905.596834
2.0,251,906.36251
2.0,301,907.284445
0.0,248,908.050131
0.0,224,908.722043
3.0,261,909.534596
2.0,241,910.26903
1.0,270,911.097201
1.0,373,912.222286
2.0,333,913.255254
1.0,263,914.067808
3.0,287,914.94643
1.0,228,915.648092
0.0,220,916.320001
3.0,340,917.366946
3.0,273,918.195127
3.0,291,919.101532
0.0,240,919.835872
3.0,391,921.039068
2.0,381,922.21102
4.0,463,923.617365
1.0,197,924.226926
4.0,277,925.070587
0.0,215,925.742507
5.0,427,927.039468
7.0,248,927.789519
1.0,242,928.539578
3.0,307,929.477132
0.0,248,930.242808
4.0,348,931.305378
11.0,938,934.141003
1.0,184,934.70354
4.0,304,935.641103
5.0,694,937.750619
4.0,289,938.625678
2.0,207,939.266355
5.0,473,940.703942
2.0,319,941.782139
4.0,1798,947.201333
2.0,321,948.185774
0.0,419,949.4617
0.0,240,950.196125
2.0,570,951.930615
4.0,751,954.196391
0.0,175,954.727678
0.0,174,955.258963
5.0,429,956.571551
0.0,231,957.274722
0.0,173,957.806008
0.0,136,958.227912
0.0,176,958.773377
0.0,363,959.8672
1.0,160,960.367234
0.0,208,961.007902
4.0,395,962.211107
1.0,1715,967.374913
0.0,222,968.062458
0.0,211,968.703127
1.0,249,969.468802
0.0,188,970.046976
4.0,321,971.015782
0.0,259,971.81271
1.0,322,972.797151
1.0,250,973.562827
2.0,300,974.469137
4.0,1363,978.578378
6.0,458,979.978763
3.0,335,980.994456
5.0,478,982.447688
0.0,279,983.291485
3.0,343,984.338431
2.0,687,986.416704
0.0,149,986.885476
2.0,480,988.338697
4.0,452,989.713453
0.0,330,990.729271
1.0,214,991.401024
1.0,391,992.627267
1.0,445,994.048502
2.0,1172,997.614232
0.0,248,998.364281
1.0,196,998.973698
0.0,152,999.426843
10.0,1364,1003.540106
0.0,180,1004.102644
1.0,252,1004.874733
0.0,163,1005.374884
12.0,533,1006.984249
2.0,236,1007.703047
0.0,167,1008.217218
2.0,293,1009.108037
2.0,261,1009.920468
1.0,259,1010.717396
2.0,240,1011.456032
0.0,164,1012.002943
0.0,160,1012.502986
0.0,136,1012.924879
0.0,220,1013.596799
0.0,157,1014.081218
2.0,363,1015.175039
1.0,214,1015.831332
1.0,192,1016.425122
1.0,168,1016.940781
3.0,314,1017.893961
0.0,348,1018.964324
2.0,295,1019.864426
0.0,198,1020.481856
7.0,634,1022.623697
0.0,225,1023.382901
1.0,192,1024.039581
0.0,192,1024.682465
0.0,260,1025.53448
0.0,176,1026.147729
4.0,335,1027.24906
2.0,197,1027.936002
2.0,305,1028.973376
